rssd9001,rssd9999,bhc_avgtradingratio,treat_3_b_avg,after_DFA_1,dep_roa1,dep_leverage,dep_lnassets,dep_creditrisk_total3,dep_cir,dep_depositratio,dep_loans_REratio,dep_liquidity,dep_cpp_bankquarter
1020180,20131231.0,0.0,0.0,1.0,0.0023770123,0.10178197,15.973173999999998,0.018508783,0.6591511999999999,0.59932005,0.61943918,0.056789074,0.0
1020180,20140331.0,0.0,0.0,1.0,0.0021866229,0.1015064,16.003347,0.014095209,0.64891958,0.58827549,0.62379795,0.053225018,0.0
1020180,20140630.0,0.0,0.0,1.0,0.0028611153999999997,0.10250911,15.989258999999999,0.01937159,0.60345614,0.56183088,0.6155689999999999,0.037232623,0.0
1020180,20140930.0,0.0,0.0,1.0,0.0031120561,0.1043982,16.003801,0.010288833,0.59192067,0.54806131,0.62503582,0.026485734,0.0
1020180,20141231.0,0.0,0.0,1.0,0.0028869853999999996,0.10291875,16.038095000000002,0.011596293,0.63529086,0.5584864,0.63190508,0.028205322,0.0
1020180,20150331.0,3.1263979e-05,0.0,1.0,0.0028487863,0.09892974,16.107670000000002,0.010235219,0.60518974,0.58586019,0.64607537,0.030546491352889154,0.0
1020180,20150630.0,4.3186289999999996e-05,0.0,1.0,0.0029291527,0.096216649,16.124451,0.010412079,0.58231884,0.58344841,0.63231969,0.03054937133661749,0.0
1020676,20040930.0,0.0,0.0,0.0,0.0012477061,0.048543367999999996,13.333773,0.038584828,0.67026085,0.53198671,0.66517866,0.027010145,0.0
1020676,20041231.0,0.0,0.0,0.0,0.0012363701,0.04825256,13.417342000000001,0.035748851,0.66652942,0.51588744,0.66580641,0.025886207999999997,0.0
1020676,20050331.0,0.0,0.0,0.0,0.0008460020199999999,0.046418518,13.391915,0.035550099,0.66798985,0.58925319,0.64296281,0.029612332999999998,0.0
1020676,20050630.0,0.0,0.0,0.0,0.00088794244,0.046548501,13.421320999999999,0.03659315,0.66907662,0.53409588,0.63895822,0.028739987,0.0
1020676,20050930.0,0.0,0.0,0.0,0.0014061664,0.04621354900000001,13.435825,0.034550428,0.60182214,0.54778057,0.65448487,0.029875513,0.0
1020676,20051231.0,0.0,0.0,0.0,0.0016633389000000002,0.045106336,13.490794000000001,0.030839682,0.58340913,0.51237518,0.65985191,0.032459273999999996,0.0
1020676,20060331.0,0.0,0.0,0.0,0.0016095289000000001,0.045854542000000005,13.439181,0.03045591,0.58131683,0.56419235,0.67507243,0.029574739,0.0
1020676,20060630.0,0.0,0.0,0.0,0.0021224585,0.047655172999999995,13.461170999999998,0.031299502,0.56844389,0.5507009,0.6607089,0.036286402,0.0
